startupId;startup;founder;fieldOfStudy;degreeName;fieldOfStudy_pt;degreeName_pt;start;end;schoolName;google_place_name;latitude;longitude;endereco;endereco_detalhe
contapaga;Moneto;5eb23e61a7e8c4bce1740505;Physis, Eletro-Mechanic;Technical;Physis, Eletro-Mechanic;Técnico;1998;2000;;;;;;
contapaga;Moneto;5eb23e64a7e8c4bce1740507;Gestão comercial;Curso técnico;Gestão comercial;Curso técnico;2013;2014;ETEP Faculdades;Centro Universitário ETEP;-23.1990083;-45.905149;Av. Barão do Rio Branco, 882 - Jardim Esplanada, São José dos Campos - SP, 12242-800, Brasil;R32V+9W Jardim Esplanada, São José dos Campos - SP
contapaga;Moneto;5eb23e64a7e8c4bce1740507;Gestão empresarial;Curso técnico;Gestão empresarial;Curso técnico;2012;2013;ETEP Faculdades;Centro Universitário ETEP;-23.1990083;-45.905149;Av. Barão do Rio Branco, 882 - Jardim Esplanada, São José dos Campos - SP, 12242-800, Brasil;R32V+9W Jardim Esplanada, São José dos Campos - SP
contapaga;Moneto;5eb23e64a7e8c4bce1740507;Web Designer;Curso técnico;Web designer;Curso técnico;2012;2013;Recovale ;Recovale Treinamentos;-23.2497;-45.8858457;Av. Cidade Jardim, 4148 - Bosque dos Eucaliptos, São José dos Campos - SP, 12232-000, Brasil;Q427+4M Bosque dos Eucaliptos, São José dos Campos - SP
contapaga;Moneto;5eb23e66a7e8c4bce1740509;TI;Tecnico em informática;TI;Tecnico em informática;2005;2007;Senac;SENAC São José dos Pinhais;-25.5350938;-49.1867807;Av. Rocha Pombo, 3028 - Cruzeiro, São José dos Pinhais - PR, 83010-620, Brasil;FR77+X7 Cruzeiro, São José dos Pinhais - PR
contabilizei-contabilidade-online;Contabilizei;5eb23e6ca7e8c4bce174050d;Business;Leadership Executive Program;O negócio;Programa Executivo de Liderança;2016;2016;Stanford University Graduate School of Business;Stanford Graduate School of Business;37.4280521;-122.1611732;655 Knight Way, Stanford, CA 94305, Estados Unidos;CRHQ+6G Stanford, California, Estados Unidos
contabilizei-contabilidade-online;Contabilizei;5eb23e6ca7e8c4bce174050d;Leadership at Scale;Executive Education;Liderança em Escala;Educação executiva;2019;2019;INSEAD;Institut européen d'administration des affaires;48.4056186;2.6861667;Boulevard de Constance, 77300 Fontainebleau, França;CM4P+6F Fontainebleau, França
contabilizei-contabilidade-online;Contabilizei;5eb23e6ca7e8c4bce174050d;Business Administration;Bachelor of Business Administration (BBA);Administração de Empresas;Bacharel em Administração de Empresas (BBA);2000;2005;Universidade Positivo;Universidade Positivo - Câmpus Ecoville;-25.4463904;-49.358558;R. Prof. Pedro Viriato Parigot de Souza, 5300 - Cidade Industrial De Curitiba, Curitiba - PR, 81280-330, Brasil;HJ3R+CH Cidade Industrial De Curitiba - Cidade Industrial de Curitiba, Curitiba - PR
contabilizei-contabilidade-online;Contabilizei;5eb23e6ca7e8c4bce174050d;Leadership Executive Program;Business;Programa Executivo de Liderança;O negócio;2018;2018;Stanford University Graduate School of Business;Stanford Graduate School of Business;37.4280521;-122.1611732;655 Knight Way, Stanford, CA 94305, Estados Unidos;CRHQ+6G Stanford, California, Estados Unidos
contabilizei-contabilidade-online;Contabilizei;5eb23e6ca7e8c4bce174050d;Ensino Médio Completo;;Ensino Médio Completo;;1990;1999;Colégio Anchieta;Anchieta;-25.5111394;-49.3274246;R. Pedro Gusso, 4150 - Cidade Industrial De Curitiba, Curitiba - PR, 80315-000, Brasil;FMQF+G2 Cidade Industrial De Curitiba - Cidade Industrial de Curitiba, Curitiba - PR
contabilizei-contabilidade-online;Contabilizei;5eb23e6fa7e8c4bce174050f;Gestão de Tecnologia;Especialização;Gestão de Tecnologia;Especialização;2010;2011;Faculdade de Tecnologia Opet;Centro Universitário UniOpet (Bom Retiro);-25.407566;-49.2767166;R. Nilo Peçanha, 1501 - Bom Retiro, Curitiba - PR, 80520-176, Brasil;HPRF+X8 Bom Retiro - Matriz, Curitiba - PR
contabilizei-contabilidade-online;Contabilizei;5eb23e6fa7e8c4bce174050f;Bacharelado em Ciência da Computação com enfâse em Engenharia de Software;Graduação;Bacharelado em Ciência da Computação com enfâse em Engenharia de Software;Graduação;2002;2005;Universidade Estadual de Maringá;Universidade Estadual de Maringá;-23.404717;-51.9399913;Av. Colombo, 5790 - Zona 7, Maringá - PR, 87020-900, Brasil;H3W6+42 Zona 7, Maringá - PR
contabilizei-contabilidade-online;Contabilizei;5eb23e6fa7e8c4bce174050f;Mentoria;Aperfeiçoamento;Mentoring;Aperfeiçoamento;2018;2019;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
contaazul;ContaAzul;5eb23e74a7e8c4bce1740513;;Endeavor Leaders at Scale - Singapore Campus;;Líderes do esforço em escala - Campus de Cingapura;2019;2019;INSEAD;Institut européen d'administration des affaires;48.4056186;2.6861667;Boulevard de Constance, 77300 Fontainebleau, França;CM4P+6F Fontainebleau, França
contaazul;ContaAzul;5eb23e74a7e8c4bce1740513;Software;Computer Science;Programas;Ciência da Computação;1999;2005;Universidade do Estado de Santa Catarina;UDESC - Universidade do Estado de Santa Catarina;-27.5859587;-48.5023714;Av. Me. Benvenuta, 2007 - Itacorubi, Florianópolis - SC, Brasil;CF7X+J3 Itacorubi, Florianópolis - SC
contaazul;ContaAzul;5eb23e74a7e8c4bce1740513;Product Management;Product Manager;Gestão de produtos;Gerente de Produto;2010;2011;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
contaazul;ContaAzul;5eb23e74a7e8c4bce1740513;Business;MBA;O negócio;MBA;2006;2007;Fundação Getulio Vargas;Fundação Getúlio Vargas;-23.199445;-45.8811161;Av. Dep. Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900 - Jardim Oswaldo Cruz, São José dos Campos - SP, 12215-900, Brasil;R429+6H Jardim Oswaldo Cruz, São José dos Campos - SP
contaazul;ContaAzul;5eb23e74a7e8c4bce1740513;;Endeavor Scaling Entrepreneurial Ventures;;Endeavour Scaling Empreendimentos Empresariais;2018;2018;Harvard Business School;Harvard Business School;42.3655147;-71.1221412;Boston, MA 02163, Estados Unidos;9V8H+64 Boston, Massachusetts, Estados Unidos
contaazul;ContaAzul;5eb23e75a7e8c4bce1740515;Business Administration;Bachelor;Administração de Empresas;Bacharel;1991;1995;;;;;;
contaazul;ContaAzul;5eb23e75a7e8c4bce1740515;Financial Engineering;Graduate;Engenharia financeira;Graduado;2008;2009;;;;;;
contaazul;ContaAzul;5eb23e78a7e8c4bce1740517;;;;;;;UNISOCIESC - Universidade Sociedade Educacional de Santa Catarina;UniSociesc - Blumenau;-26.9266557;-49.0640946;R. Pandiá Calógeras, 272 - Jardim Blumenau, Blumenau - SC, 89010-350, Brasil;3WFP+89 Jardim Blumenau, Blumenau - SC
contaazul;ContaAzul;5eb23e78a7e8c4bce1740517;Publicidade;Publicidade e Propaganda;Publicidade;Publicidade e Propaganda;2015;;Universidade da Região de Joinville;UNIVILLE - UNIVERSIDADE DA REGIÃO DE JOINVILLE (FURJ);-26.2517156;-48.8544997;R. Paulo Malschitzki - Zona Industrial Norte, Joinville - SC, 89219-710, Brasil;P4XW+86 Zona Industrial Norte - Pirabeiraba, Joinville - SC
contaazul;ContaAzul;5eb23e78a7e8c4bce1740517;;;;;;;UNISOCIESC - Universidade Sociedade Educacional de Santa Catarina;UniSociesc - Blumenau;-26.9266557;-49.0640946;R. Pandiá Calógeras, 272 - Jardim Blumenau, Blumenau - SC, 89010-350, Brasil;3WFP+89 Jardim Blumenau, Blumenau - SC
contaazul;ContaAzul;5eb23e78a7e8c4bce1740517;;;;;;;UNISOCIESC - Universidade Sociedade Educacional de Santa Catarina;UniSociesc - Blumenau;-26.9266557;-49.0640946;R. Pandiá Calógeras, 272 - Jardim Blumenau, Blumenau - SC, 89010-350, Brasil;3WFP+89 Jardim Blumenau, Blumenau - SC
contaazul;ContaAzul;5eb23e7ba7e8c4bce1740519;Ciências Contábeis;Bacharelado;Ciências Contábeis;Bacharelado;1998;2003;Universidade do Sul de Santa Catarina;Unisul - Universidade do Sul de Santa Catarina;-27.5930798;-48.5517717;R. Antônio Dib Mussi, 366 - Centro, Florianópolis - SC, 88015-110, Brasil;CC4X+Q7 Centro, Florianópolis - SC
contaazul;ContaAzul;5eb23e7fa7e8c4bce174051b;Produção;;Produção;;2010;2010;SENAC RS;SenacRS;-30.035651;-51.22548;R. Ofredy Strenge Torgo - Centro Histórico, Porto Alegre - RS, 90010-420, Brasil;XQ7F+PR Centro Histórico, Porto Alegre - RS
contaazul;ContaAzul;5eb23e7fa7e8c4bce174051b;;Administração;;Administração;2009;2012;Uniderp;Uniderp;-20.4648407;-54.59251760000001;Av. Ceará, 333 - Vila Miguel Couto, Campo Grande - MS, 79003-010, Brasil;GCP4+3X Jardim Bela Vista, Campo Grande - MS
contaazul;ContaAzul;5eb23e7fa7e8c4bce174051b;;;;;2013;2013;ADVB - Programa de Extensão - Excelência em Vendas;;;;;
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Controladoria de Gestão;Especialista em Controladoria de Gestão ;Controladoria de Gestão;Especialista em Controladoria de Gestão ;2006;2008;Universidade Federal do Rio Grande do Sul;UFRGS;-30.0332408;-51.2207273;Av. Paulo Gama, 110 Secretaria de Comunicação Social - 8º andar - Reitoria - Farroupilha, Porto Alegre - RS, 90040-060, Brasil;XQ8H+PP Farroupilha, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Banco de Dados e SQL;;Banco de Dados e SQL;;2019;2019;TargetTrust;TargetTrust;-30.017414;-51.191757;R. São Francisco da California, 23 - Higienópolis, Porto Alegre - RS, 90550-080, Brasil;XRM5+27 Higienópolis, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Integração BackEnd FrontEnd;;Integração BackEnd FrontEnd;;2019;2019;TargetTrust;TargetTrust;-30.017414;-51.191757;R. São Francisco da California, 23 - Higienópolis, Porto Alegre - RS, 90550-080, Brasil;XRM5+27 Higienópolis, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;HTML, CSS e JavaScript;;HTML, CSS e JavaScript;;2019;2019;TargetTrust;TargetTrust;-30.017414;-51.191757;R. São Francisco da California, 23 - Higienópolis, Porto Alegre - RS, 90550-080, Brasil;XRM5+27 Higienópolis, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Lógica de Programação ;;Lógica de Programação ;;2019;2019;TargetTrust;TargetTrust;-30.017414;-51.191757;R. São Francisco da California, 23 - Higienópolis, Porto Alegre - RS, 90550-080, Brasil;XRM5+27 Higienópolis, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Contabildiade;Técnico Contábil;Contabildiade;Técnico Contábil;1996;1998;Centro Universitário La Salle;Universidade La Salle;-29.9169644;-51.18222859999999;Av. Victor Barreto, 2288 - Centro, Canoas - RS, 92010-000, Brasil;3RM9+64 Centro, Canoas - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Gestão da Produção e Logística;MBA - Gestão da Produção e Logística;Gestão da Produção e Logística;MBA - Gestão da Produção e Logística;2009;2011;Universidade do Vale do Rio dos Sinos;Universidade do Vale do Rio dos Sinos - Campus São Leopoldo;-29.7955145;-51.1521175;Av. Unisinos, 950 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;6R3X+Q5 Cristo Rei, São Leopoldo - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Contabildiade;Bacharel em Ciências Contábeis;Contabildiade;Bacharel em Ciências Contábeis;1999;2003;Universidade Federal do Rio Grande do Sul;UFRGS;-30.0332408;-51.2207273;Av. Paulo Gama, 110 Secretaria de Comunicação Social - 8º andar - Reitoria - Farroupilha, Porto Alegre - RS, 90040-060, Brasil;XQ8H+PP Farroupilha, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Planejamento Tributário e Societários;Especialista em Gestão de Operações Societárias e Planejamento Tributário;Planejamento Tributário e Societários;Especialista em Gestão de Operações Societárias e Planejamento Tributário;2013;2015;INEJE - Instituto Nacional de Estudos Jurídicos e Empresariais;INEJE Educação;-30.0230854;-51.1939396;R. Felipe Neri, 172 - Auxiliadora, Porto Alegre - RS, 90440-150, Brasil;XRG4+QC Auxiliadora, Porto Alegre - RS
contaágil;ContaÁgil;5eb23e8aa7e8c4bce174051f;Gestão da Inovação ;Master of Business Administration - PMBA;Gestão da Inovação ;Mestre Em Administração De Empresas - PMBA;2018;2018;Universidade do Vale do Rio dos Sinos;Universidade do Vale do Rio dos Sinos - Campus São Leopoldo;-29.7955145;-51.1521175;Av. Unisinos, 950 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;6R3X+Q5 Cristo Rei, São Leopoldo - RS
contaágil;ContaÁgil;5eb23e8ca7e8c4bce1740521;Tecnologia da Informação;Graduação;Tecnologia da Informação;Graduação;2001;2005;;;;;;
contaágil;ContaÁgil;5eb23e8ca7e8c4bce1740521;Gestão Empresarial;MBA;Gestão Empresarial;MBA;2006;2007;;;;;;
contaágil;ContaÁgil;5eb23e8ca7e8c4bce1740521;;;;;;;Universidade do Vale do Rio dos Sinos;Universidade do Vale do Rio dos Sinos - Campus São Leopoldo;-29.7955145;-51.1521175;Av. Unisinos, 950 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;6R3X+Q5 Cristo Rei, São Leopoldo - RS
contaágil;ContaÁgil;5eb23e8ca7e8c4bce1740521;Gamification;;Gamification;;2014;2014;University of Pennsylvania;Universidade da Pensilvânia;39.9522188;-75.1932137;Philadelphia, PA 19104, Estados Unidos;XR24+VP Filadélfia, Pennsylvania, Estados Unidos
contaágil;ContaÁgil;5eb23e8ea7e8c4bce1740523;Gestão de Negócios em Tecnologia da Informação;Master of Business Administration - MBA;Gestão de Negócios em Tecnologia da Informação;Mestre Em Administração De Empresas - MBA;;;Universidade do Vale do Rio dos Sinos;Universidade do Vale do Rio dos Sinos - Campus São Leopoldo;-29.7955145;-51.1521175;Av. Unisinos, 950 - Cristo Rei, São Leopoldo - RS, 93022-750, Brasil;6R3X+Q5 Cristo Rei, São Leopoldo - RS
contaágil;ContaÁgil;5eb23e8ea7e8c4bce1740523;Ciencias Contábeis;Bacharelado;Ciências Contábeis;Bacharelado;1999;2004;Universidade Federal do Rio Grande do Sul;UFRGS;-30.0332408;-51.2207273;Av. Paulo Gama, 110 Secretaria de Comunicação Social - 8º andar - Reitoria - Farroupilha, Porto Alegre - RS, 90040-060, Brasil;XQ8H+PP Farroupilha, Porto Alegre - RS
conta-black;Conta Black;5eb23e93a7e8c4bce1740527;TI;Analise de Sistemas;TI;Analise de Sistemas;;;IBTA;Tratamento com Ibogaína - IBTA Paulínia;-22.7595724;-47.1576921;Av. Aristóteles Costa, 122 - Jardim dos Calegaris, Paulínia - SP, 13140-082, Brasil;6RRR+5W Jardim dos Calegaris, Paulínia - SP
conta-black;Conta Black;5eb23e93a7e8c4bce1740527;TI;Técnico em processamento de dados;TI;Técnico em processamento de dados;1997;2001;FITO;Fitomais Saúde;-25.5389386;-49.1975625;R. Quinze de Novembro, 2175 - Centro, São José dos Pinhais - PR, 83005-000, Brasil;FR62+CX Centro, São José dos Pinhais - PR
conta-black;Conta Black;5eb23e93a7e8c4bce1740527;Fundamental;Fundamental;Fundamental;Fundamental;1984;1996;Colégio Nossa Senhora da Misericórdia;Colégio Nossa Senhora de Sion;-25.4758794;-49.2045024;Rodovia Curitiba-Paranaguá, BR-277, 4761 - Solitude, Curitiba - PR, 82970-020, Brasil;GQFW+J5 Cajuru, Curitiba - PR
consultoras-do-brasil;Consultoras do Brasil;5eb23e98a7e8c4bce174052d;Administração de Empresas;Bacharel;Administração de Empresas;Bacharel;2000;2003;Florida International University;Universidade Internacional da Flórida;25.7561275;-80.3768786;11200 SW 8th St, Miami, FL 33199, Estados Unidos;QJ4F+F6 Miami, Florida, Estados Unidos
consultoras-do-brasil;Consultoras do Brasil;5eb23e98a7e8c4bce174052d;Arquitetura e Urbanismo;Bacharel;Arquitetura e Urbanismo;Bacharel;2011;2015;UNIP;UNIP;-25.4282438;-49.27198;Tv. Nestor de Castro, 97 - Centro, Curitiba - PR, 80020-120, Brasil;HPCH+P6 Centro - Matriz, Curitiba - PR
consulta-do-bem;Consulta do Bem;5eb23e9aa7e8c4bce1740531;;International Relations;;Relações Internacionais;;;Pontifícia Universidade Católica de São Paulo;PUC-SP - Campus Monte Alegre (Perdizes);-23.5379201;-46.671058;R. Monte Alegre, 984 - Perdizes, São Paulo - SP, 05014-901, Brasil;F86H+RH Perdizes, São Paulo - SP
consulta-do-bem;Consulta do Bem;5eb23e9aa7e8c4bce1740531;Economics;;Economia;;2003;2008;Universidade de São Paulo;Universidade de São Paulo;-23.5613991;-46.7307891;Butanta, São Paulo - SP, Brasil;C7Q9+CM São Paulo, SP
consulta-do-bem;Consulta do Bem;5eb23e9aa7e8c4bce1740531;;Global Trade;;Comércio global;;;Export Edge Business College - Dublin;Export Edge Training and Consultancy;53.3409172;-6.2494179;11 Merrion Square, Dublin 2, Irlanda;8QR2+96 Dublin 2, Dublin, Irlanda
consu-me;Consu.me;5eb23e9fa7e8c4bce1740535;Artes Publicitária;graduated;Artes Publicitária;graduado;1991;1993;EPA - Escola Panamericana de Artes;Escola Panamericana de Arte;-23.5489962;-46.6596473;Av. Angélica, 1900 - Higienópolis, São Paulo - SP, 01228-200, Brasil;F82R+C4 Higienópolis - Consolacao, São Paulo - SP
consu-me;Consu.me;5eb23e9fa7e8c4bce1740535;;;;;1986;1990;Colégio Rio Branco - Higienópolis;Colégio Rio Branco;-23.540954;-46.6606324;Av. Higienópolis, 996 - Higienópolis, São Paulo - SP, 01238-910, Brasil;F85Q+JP Higienópolis - Consolacao, São Paulo - SP
consu-me;Consu.me;5eb23e9fa7e8c4bce1740535;Big Data and Social Analytics;Big Data and Social Analytics;Big Data e Análise Social;Big Data e Análise Social;2016;2016;Massachusetts Institute of Technology;Instituto de Tecnologia de Massachusetts;42.360091;-71.09416;77 Massachusetts Ave, Cambridge, MA 02139, Estados Unidos;9W64+28 Cambridge, Massachusetts, Estados Unidos
consu-me;Consu.me;5eb23e9fa7e8c4bce1740535;Marketing and Advertising;Graduação;Marketing e publicidade;Graduação;1997;2000;ESPM Escola Superior de Propaganda e Marketing;ESPM;-23.59;-46.64;Rua Dr. Álvaro Alvim, 123 - Vila Mariana, São Paulo - SP, 04018-010, Brasil;C956+X2 Vila Mariana, São Paulo - SP
construtoras-brasil;Construtoras Brasil;5eb23ea1a7e8c4bce174053b;Publicidade e Propaganda;Bacharelado;Publicidade e Propaganda;Bacharelado;2013;2018;Universidade 7 de Setembro - UNI7;Uni 7 - Centro Universitário 7 de Setembro;-3.7710272;-38.4836495;Av. Almirante Maximiniano da Fonseca, 1395 - Eng. Luciano Cavalcante, Fortaleza - CE, 60811-020, Brasil;6GH8+HG Eng. Luciano Cavalcante, Fortaleza - CE
construct-latam;Construct;5eb23ea5a7e8c4bce174053f;Finance, Marketing and History;Bachelors of Science;Finanças, Marketing e História;Bacharelado em Ciências;2008;2012;Boston College, Wallace E. Carroll School of Management;Carroll School of Management;42.3344794;-71.1700658;140 Commonwealth Avenue, Chestnut Hill, MA 02467, Estados Unidos;8RMH+QX Chestnut Hill, Newton, MA, Estados Unidos
construct-latam;Construct;5eb23ea5a7e8c4bce174053f;;High School Diploma;;Diploma do ensino médio;2004;2008;Saint Ignatius College Preparatory;St. Ignatius College Preparatory;37.7480695;-122.4959313;2001 37th Ave, San Francisco, CA 94116, Estados Unidos;PGX3+6J Outer Sunset, San Francisco, CA, Estados Unidos
construct-latam;Construct;5eb23ea8a7e8c4bce1740541;Management: Finance, Computer Science, and Information Systems;Bachelor of Science;Gerenciamento: Finanças, Ciência da Computação e Sistemas de Informação;Bacharel de Ciência;2008;2012;Boston College - Wallace E. Carroll Graduate School of Management;Carroll School of Management;42.3344794;-71.1700658;140 Commonwealth Avenue, Chestnut Hill, MA 02467, Estados Unidos;8RMH+QX Chestnut Hill, Newton, MA, Estados Unidos
construct-latam;Construct;5eb23ea8a7e8c4bce1740541;Management;Bachelor of Science (B.S.);Gestão;Bacharel em Ciências (BS);2008;2012;Boston College;Boston College;42.3355488;-71.16849450000001;140 Commonwealth Avenue, Chestnut Hill, MA 02467, Estados Unidos;8RPJ+6J Chestnut Hill, Newton, MA, Estados Unidos
construcode;ConstruCode;5eb23eaca7e8c4bce1740545;Economia e Gestão Empresarial;Master of Business Administration - MBA;Economia e Gestão Empresarial;Mestre Em Administração De Empresas - MBA;2017;;Unijorge;Unijorge;-12.9373496;-38.4109129;Av. Luís Viana, 6775 - São Marcos, Salvador - BA, 41680-400, Brasil;3H7Q+3J São Marcos, Salvador - BA
construcode;ConstruCode;5eb23eaca7e8c4bce1740545;Tecnologia da Informação;Analista de Sistemas;Tecnologia da Informação;Analista de sistemas;2004;2009;Pontifícia Universidade Católica de Minas Gerais;PUC Minas - Coração Eucarístico;-19.9228622;-43.992595;R. Dom José Gaspar, 500 - Coração Eucarístico, Belo Horizonte - MG, 30535-901, Brasil;32G4+VX Coração Eucarístico, Belo Horizonte - MG
construcode;ConstruCode;5eb23eaca7e8c4bce1740545;Engenharia Civil;Engenheiro Civil;Engenharia Civil;Engenheiro Civil;2012;2016;Unijorge;Unijorge;-12.9373496;-38.4109129;Av. Luís Viana, 6775 - São Marcos, Salvador - BA, 41680-400, Brasil;3H7Q+3J São Marcos, Salvador - BA
conpass;Conpass;5eb23eb1a7e8c4bce174054b;Empreendedorismo;Empretec;Empreendedorismo;Empretec;2014;2014;Sebrae;SEBRAE Curitiba;-25.4559581;-49.25765209999999;R. Caeté, 150 - Prado Velho, Curitiba - PR, 80220-300, Brasil;GPVR+JW Prado Velho - Matriz, Curitiba - PR
conpass;Conpass;5eb23eb1a7e8c4bce174054b;;Industrial Engineering;;Engenharia Industrial;;;Universidade Federal de Santa Catarina;Universidade Federal de Santa Catarina Campus Florianópolis;-27.6000837;-48.5194214;R. Eng. Agronômico Andrei Cristian Ferreira, s/n - Trindade, Florianópolis - SC, 88040-900, Brasil;9FXJ+X6 Trindade - Destero, Florianópolis - SC
conpass;Conpass;5eb23eb1a7e8c4bce174054b;;Design Thinking;;Design Thinking;2016;2016;University of California, Berkeley;Universidade da Califórnia;37.8718992;-122.2585399;Berkeley, CA, Estados Unidos;VPCR+QH Berkeley, California, Estados Unidos
conpass;Conpass;5eb23eb4a7e8c4bce174054d;Information Systems;BSc;Sistemas de informação;BSc;2003;2007;;;;;;
conpass;Conpass;5eb23eb4a7e8c4bce174054d;Business ;;O negócio;;2019;2019;Stanford University;Universidade Stanford;37.4274745;-122.169719;450 Serra Mall, Stanford, CA 94305, Estados Unidos;CRGJ+X4 Stanford, California, Estados Unidos
conpass;Conpass;5eb23eb4a7e8c4bce174054d;Computer Science;MSc;Ciência da Computação;Mestrado;2009;2011;Universidade Federal de Santa Catarina;Universidade Federal de Santa Catarina Campus Florianópolis;-27.6000837;-48.5194214;R. Eng. Agronômico Andrei Cristian Ferreira, s/n - Trindade, Florianópolis - SC, 88040-900, Brasil;9FXJ+X6 Trindade - Destero, Florianópolis - SC
conpass;Conpass;5eb23eb4a7e8c4bce174054d;Computer Science;BSc Exchange Program;Ciência da Computação;BSc Exchange Program;2005;2005;;;;;;
connection55;Connection55;5eb23eb8a7e8c4bce1740553;Master In Business aplications PNL;Master's degree;Mestre em aplicações empresariais PNL;Mestrado;2006;2007;Instituto Superare;Instituto Superare;-23.2109812;-45.9033747;Sala 706 Helbor Offices Jardim das Colinas nº 2375 - Jardim Aquarius, São José dos Campos - SP, 12242-000, Brasil;Q3QW+JM Jardim Aquarius, São José dos Campos - SP
connection55;Connection55;5eb23eb8a7e8c4bce1740553;Gestão de novos mercados;Pós graduação;Gestão de novos mercados;Pós graduação;2012;2013;Espm / SP;ESPM;-23.59;-46.64;Rua Dr. Álvaro Alvim, 123 - Vila Mariana, São Paulo - SP, 04018-010, Brasil;C956+X2 Vila Mariana, São Paulo - SP
connection55;Connection55;5eb23eb8a7e8c4bce1740553;Business Administration and Management, General;Graduação;Administração e Gerenciamento de Negócios, Geral;Graduação;1997;2002;Faculdade Machado Sobrinho - FMS;Faculdade Machado Sobrinho;-21.7908437;-43.3406306;R. Pedro Celeste, 490 - Cruzeiro do Sul, Juiz de Fora - MG, 36030-140, Brasil;6M55+MP Cruzeiro do Sul, Juiz de Fora - MG
connection55;Connection55;5eb23ec1a7e8c4bce1740555;Gestão de Empresa;MBA em Gestão Empresarial;Gestão de Empresa;MBA em Gestão Empresarial;2004;2005;Centro Universitário de João Pessoa;UNIPÊ - Centro Universitário de João Pessoa;-7.158860199999999;-34.8550749;Rodovia BR-230,km 22, s/n - Água Fria, João Pessoa - PB, 58053-000, Brasil;R4RV+FX Água Fria, João Pessoa - PB
connection55;Connection55;5eb23ec1a7e8c4bce1740555;Engenharia de Produção;Doutorado;Engenharia de Produção;Doutorado;2014;2017;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
connection55;Connection55;5eb23ec1a7e8c4bce1740555;;Business Management;;Gestão de negócios;2016;2017;British Columbia Institute of Technology;British Columbia Institute of Technology;49.1848816;-123.1448949;3800 Cessna Dr, Richmond, BC V7B 0A1, Canadá;5VM4+X2 Richmond, Greater Vancouver A, BC, Canadá
connection55;Connection55;5eb23ec1a7e8c4bce1740555;;Bacharelado em Economia;;Bacharelado em Economia;1998;2003;Universidade Federal da Paraíba;Universidade Federal da Paraíba;-7.1377579;-34.8458995;Campus I - Lot. Cidade Universitaria, PB, 58051-900, Brasil;V563+VJ Lot. Cidade Universitaria, João Pessoa - PB
connection55;Connection55;5eb23ec1a7e8c4bce1740555;Administração de Empresas;Master's degree;Administração de Empresas;Mestrado;2011;2013;Universidade Paulista;Unip Universidade Paulista;-25.4391315;-49.2853188;Alameda Dom Pedro II, 432 - Batel, Curitiba - PR, 80420-060, Brasil;HP67+8V Batel - Matriz, Curitiba - PR
congressy;Congressy;5eb23ec4a7e8c4bce174055f;Gestão de Sistemas de Informação;MBA - Governança nas Tecnologias da Informação;Gestão de Sistemas de Informação;MBA - Governança nas Tecnologias da Informação;2013;2014;IPOG - Instituto de Pós-Graduação e Graduação;IPOG - Curitiba;-25.4106688;-49.2713887;R. Mateus Leme, 1896 - São Francisco, Curitiba - PR, 80530-010, Brasil;HPQH+PC São Francisco - Matriz, Curitiba - PR
confirm8;Confirm8;5eb23ec5a7e8c4bce1740563;;;;;;;Senac São Paulo;Senac São Paulo - Sede;-23.5458558;-46.6504886;R. Dr. Vila Nova, 228 - Vila Buarque, São Paulo - SP, 01222-020, Brasil;F83X+MR Vila Buarque, São Paulo - SP
